aname,bname
脑脓肿,脑脊液透明度
脑脓肿,脑电图弥漫性慢波
脑脓肿,脑脊液蛋白定量
脑脓肿,脑脊液细菌培养
脑膜炎,尿常规
脑膜炎,硝酸盐还原试验
脑膜炎,脑脊液天门冬氨酸氨基转移酶
脑膜炎,颈项强直
脑膜炎,脑脊液细菌培养
脑膜炎,脑脊液病原体检查
脑膜炎,尿谷氨酰胺
脑膜炎,Fisher手指试验
脑膜炎,脑脊液钠
脑膜炎,脑脊液钾
植物神经功能障碍,神经系统免疫学检验
植物神经功能障碍,神经系统细胞学检查
植物神经功能障碍,卧立试验
肝豆状核变性,肾功能检查
肝豆状核变性,脑电图检查
肝豆状核变性,大生化检查
肝豆状核变性,颅脑CT检查
肝豆状核变性,颅脑超声检查
肝豆状核变性,乳酸与丙酮酸比值
肝豆状核变性,尿铜
肝豆状核变性,尿铜（Cu）
肝豆状核变性,血清铜
肝豆状核变性,脑脊液铜
眼球突出,眼底荧光血管造影
眼球突出,眼底检查
眼球突出,眼底微血管检查
眼球突出,眼球突出度
眼球突出,眼底镜检查法
眼球突出,眼压计测量法
截瘫,心电图
截瘫,颅脑CT检查
脊髓梗死,CT检查
脊髓梗死,造影检查
脊髓梗死,核磁共振成像(MRI)
乳突炎,耳、鼻、咽拭子细菌培养
乳突炎,血常规
乳突炎,尿常规
乳突炎,听力测试法
乳突炎,乳突
乳突炎,乳突CT检查
扭转痉挛,CT检查
扭转痉挛,血液生化六项检查
扭转痉挛,血液检查
扭转痉挛,血液电解质检查
血管痣,钼靶X线检查
血管痣,尿常规
面肌抽搐,肌电图
婴儿痉挛症,血常规
婴儿痉挛症,尿常规
婴儿痉挛症,神经系统检查
婴儿痉挛症,脑电图检查
婴儿痉挛症,便常规
婴儿痉挛症,颅脑CT检查
运动性闭经,妇科超声检查
运动性闭经,性激素六项检查
痛经,腹腔镜
痛经,妇科超声检查
痛经,子宫输卵管造影
痛经,宫腔镜
夜惊,神经系统检查
病理性REM睡眠,脑电图检查
病理性REM睡眠,颅脑CT检查
病理性REM睡眠,脑脊液细胞学检查
梦游症,脑电图检查
梦游症,脑神经检查
梦游症,脑电图尖波
磨牙,必需微量元素检测
磨牙,口腔内窥镜
磨牙,寄生虫感染免疫检测
磨牙,人体内的微量元素检测
磨牙,非必需微量元素
多汗症,血常规
多汗症,尿常规
多汗症,便常规
多汗症,自主神经功能检查
肾上腺危象,血清钠
肾上腺危象,"血清钠（Na+,Na）"
肾上腺危象,尿游离皮质醇(UFC)
肾上腺危象,生长激素
肾上腺危象,促肾上腺皮质激素（ACTH）
肾上腺危象,蛋白结合碘（PBI）
肾上腺危象,肾上腺皮质显像
肾上腺危象,肾上腺MRI检查
乳头皲裂,乳房检查
乳头皲裂,乳房超声检查
乳头皲裂,乳房触诊
乳头皲裂,乳房视诊
角膜溃疡,眼科检查
角膜溃疡,直接涂片检查
雀斑,皮肤病的物理检查
乳房疼痛,乳房超声检查
乳房疼痛,乳房触诊
乳房疼痛,乳房摄片
乳头溢液,钼靶X线检查
乳头溢液,浆细胞
乳头溢液,乳腺导管造影
乳头溢液,乳头溢液检查
乳房肿块,胸部平片
乳房肿块,钼靶X线检查
乳房肿块,乳房超声检查
乳房肿块,乳房穿刺针活检
乳头内陷,钼靶X线检查
乳头内陷,胸部MRI
库欣综合征,尿游离皮质醇(UFC)
库欣综合征,尿游离皮质醇
库欣综合征,尿孕酮(P)
库欣综合征,促肾上腺皮质激素
库欣综合征,地塞米松抑制试验
库欣综合征,血浆18-羟-脱氧皮质酮
库欣综合征,尿孕酮
库欣综合征,丙氨酸
库欣综合征,唾液氯化物
库欣综合征,血浆游离皮质醇
溶血性贫血,血常规
溶血性贫血,溶血试验
溶血性贫血,异常红细胞形态检查
溶血性贫血,可溶性转铁蛋白受体测定
溶血性贫血,红细胞5＇-嘧啶核苷酸酶
溶血性贫血,网织红细胞计数（RC）
溶血性贫血,织网红细胞计数
溶血性贫血,自身溶血试验
溶血性贫血,自身溶血试验及纠正试验
溶血性贫血,大型血小板比例(P-LCR)
涎瘘,涎腺超声检查
男性性早熟,视野检查
男性性早熟,地塞米松抑制试验
男性性早熟,睾酮
男性性早熟,血浆17-羟孕酮
男性性早熟,GnRH兴奋试验
露阴癖,脑电图检查
异性装扮癖,颅脑CT检查
异性装扮癖,神经系统细胞学检查
脾大,血常规
脾大,CT检查
脾大,涂片
脾大,内镜检查
脾大,蛋白电泳
低镁血症,血常规
低镁血症,心电图
低镁血症,血液生化六项检查
低镁血症,血液电解质检查
低镁血症,阴离子间隙（AG）
低镁血症,血清镁
心脏淤积淀粉样物质,心电图
心脏淤积淀粉样物质,多普勒超声心动图
呼吸性酸中毒,肾功能检查
呼吸性酸中毒,心电图
呼吸性酸中毒,大生化检查
呼吸性酸中毒,实际碳酸氢根
呼吸性酸中毒,尿酸度
呼吸性酸中毒,二氧化碳总量(TCO2)
呼吸性酸中毒,脑脊液氧分压(PO2)和二氧化碳分压(PCO2)
末梢神经炎,肌电图
末梢神经炎,免疫学检测
末梢神经炎,超级影像
湿疹,血常规
湿疹,血清免疫球蛋白G亚类
湿疹,皮损
湿疹,真菌检查
脾功能亢进,CT检查
脾功能亢进,腹部平片
脾功能亢进,脾显像
脾功能亢进,平均血小板体积(MPV)
营养不良,血液电解质检查
营养不良,必需微量元素检测
营养不良,血清前白蛋白
营养不良,蛋白质浓度测定
营养不良,身体质量指数
营养不良,尿去甲肾上腺素（NNM）
营养不良,粪便钙
营养不良,α2-HS-糖蛋白
营养不良,α2-热稳定性糖蛋白
营养不良,"胆固醇酯(chE,CE)"
血瘀体质,血常规
血瘀体质,尿常规
贫血,超氧化物岐化酶
贫血,红细胞比容
贫血,循环血浆量
贫血,红细胞检查
贫血,血浆正铁血红蛋白
贫血,乙醚放散试验
贫血,血液学特殊功能检查
贫血,血清不饱和铁结合力
贫血,血浆黏度（PV）
贫血,血块收缩试验
膝内翻,骨骼触诊
膝内翻,骨骼视诊
膝内翻,婴幼儿肌肉骨骼系统检查
网状青斑,尿常规
网状青斑,肾功能检查
网状青斑,血液生化六项检查
冻疮,涂片
冻疮,免疫病理检查
冻疮,皮损
甲营养不良,肾功能检查
甲营养不良,必需微量元素检测
甲营养不良,真菌培养检查
坐骨神经痛,CT检查
坐骨神经痛,神经系统检查
坐骨神经痛,类风湿因子
坐骨神经痛,拉塞格征
坐骨神经痛,端坐伸膝试验
坏死性筋膜炎,涂片
坏死性筋膜炎,透明质酸
坏死性筋膜炎,透明质酸酶
肋间神经痛,神经系统核医学检查
肋间神经痛,脊柱MRI检查
肋间神经痛,脊柱椎体平扫
肋间神经痛,脊柱压痛与叩击痛
肋间神经痛,肋锁挤压试验
类风湿关节炎,类风湿因子
类风湿关节炎,抗透明质酸酶
类风湿关节炎,抗线粒体抗体（AMA）
类风湿关节炎,狼疮带试验
类风湿关节炎,血清补体C1q
类风湿关节炎,抗心磷脂抗体（ACA）
类风湿关节炎,血清α1-酸性糖蛋白（α1-AG）
类风湿关节炎,血清α1-酸性糖蛋白
类风湿关节炎,抗Jo-1抗体
类风湿关节炎,抗PM-1抗体
药疹,血常规
药疹,尿常规
药疹,皮损
药疹,棘层细胞松解征检查
胸廓畸形,胸部CT检查
胸廓畸形,胸部透视
胸廓畸形,动态心电图（Holter监测）
胸廓畸形,胸部外部检查
胸廓畸形,胸廓检查
传导性腹痛,血常规
传导性腹痛,胸部平片
传导性腹痛,沙门氏菌的鉴定
脊柱侧弯,肺弥散功能测定（DL）
脊柱侧弯,外科检查
脊柱侧弯,脊柱MRI检查
脊柱侧弯,脊椎平片
脊柱侧弯,脊柱椎体平扫
缩窄性心包炎,胸部平片
缩窄性心包炎,心电图
缩窄性心包炎,血管造影
缩窄性心包炎,二维超声心动图
缩窄性心包炎,腹颈静脉回流试验
缩窄性心包炎,肝-颈静脉返流征
乳糜胸,胸部CT检查
乳糜胸,胸腔积液微生物学检查
乳糜胸,血清甘油三脂
乳糜胸,胸部疾病体征检查
乳糜胸,胸部外部检查
乳糜胸,胸腔积液检查
胸骨裂,胸部CT检查
胸骨裂,胸部透视
胸骨裂,胸部平片
胸骨裂,胸部B超
胸骨裂,胸腔积液检查
腕管综合征,神经系统检查
腕管综合征,肌电图
腕管综合征,四肢的骨和关节平片
腕管综合征,骨关节及软组织CT检查
腕管综合征,关节镜检查
腕管综合征,举一手试验
腕管综合征,中指试验
脑疝,血常规
脑疝,尿常规
脑疝,神经系统检查
脑疝,颅脑CT检查
脑疝,颅脑MRI检查
鳞状细胞癌,皮肤病的物理检查
鳞状细胞癌,皮肤癌检测
鳞状细胞癌,鳞状上皮细胞癌抗原（SCC）
鳞状细胞癌,鳞状上皮细胞癌抗原
颈椎骨折脱位,心电图
颈椎骨折脱位,颈部MRI检查
颈椎骨折脱位,颈椎CT检查
颈椎骨折脱位,后仰位椎间孔挤压试验
颈椎骨折脱位,脊椎平片
颈肩痛,颈部MRI检查
脊柱裂,脊柱MRI检查
脊柱裂,甲种胎儿球蛋白试验
脊柱裂,羊水甲胎蛋白测定（AFP）
口唇疱疹,皮肤病的物理检查
口唇疱疹,儿童五官科检查
脑脊液鼻漏,颅脑CT检查
脑脊液鼻漏,颅脑MRI检查
脑脊液鼻漏,耳鼻咽喉CT检查
脑脊液鼻漏,鼻咽部MRI检查
嗅觉障碍,血常规
嗅觉障碍,心电图
嗅觉障碍,便常规
嗅觉障碍,颅脑CT检查
嗅觉障碍,血液电解质检查
嗅觉障碍,颅脑MRI检查
嗅觉障碍,鼻部功能检查
嗅觉障碍,鼻嗅觉功能检查
偏瘫,X线碘油造影
偏瘫,随意运动检查
偏瘫,弓弦试验
胆囊结石,CT检查
胆囊结石,肠镜
胆囊结石,纤维胃镜检查
胆囊结石,口服胆囊造影
胆囊结石,T管造影
胆囊结石,静脉尿路造影
胆囊结石,口服法胆道造影
胆总管结石,胆道造影
胆总管结石,胆囊胆道B超检查
胆总管结石,剖腹探查
胆总管结石,静脉胆道造影
胆总管结石,尿胆素
胆总管结石,血清碱性磷酸酶同工酶
胆总管结石,内镜下乳头括约肌切开术（EST）
胆总管结石,口服法胆道造影
胆总管结石,血清碱性磷酸酶同工酶测定（iso-ALP）
前列腺钙化,前列腺B超检查
精索静脉曲张,浅反射检查
精索静脉曲张,阴囊超声检查
精索静脉曲张,精子活动力
精索静脉曲张,精子活动力检查
精索静脉曲张,精子数
精索静脉曲张,提睾反射
尿道结石,尿常规
尿道结石,静脉尿路造影
尿道结石,肾脏超声检查
尿道结石,输尿管镜检查
尿道结石,尿路平片
尿道结石,输尿管超声检查
尿瘘,尿常规
尿瘘,膀胱镜
尿瘘,静脉尿路造影
尿瘘,靛胭脂试验
尿瘘,尿路平片
尿瘘,美蓝试验
尿瘘,尿瘘检测
遗精,肾功能检查
遗精,直肠指检
遗精,精液检查
遗精,精液量
遗精,精液颜色
大便失禁,肌电图
大便失禁,造影检查
大便失禁,收缩压
大便失禁,内镜检查
大便失禁,排粪造影检查
大便失禁,盆底肌电图
大便失禁,球囊逼出试验
老年大便失禁,肌电图
老年大便失禁,便常规
老年大便失禁,腹部平片
老年大便失禁,肠镜
老年大便失禁,十二指肠钡餐造影
老年大便失禁,细菌学检验
老年大便失禁,排粪造影检查
盲肠阿米巴肉芽肿,涂片
盲肠阿米巴肉芽肿,阿米巴原虫抗原和抗体
盲肠阿米巴肉芽肿,纤维结肠镜检查
盲肠阿米巴肉芽肿,胃肠道CT检查
盲肠阿米巴肉芽肿,乙状结肠镜检查
盲肠阿米巴肉芽肿,直接涂片检查
痔核,直肠镜检查
痔核,肛门指检
痔核,肛门视诊
扁平足,四肢的骨和关节平片
扁平足,骨关节及软组织CT检查
扁平足,足畸形检查
扁平足,足轴线偏移
耳硬化症,耳鼻咽喉CT检查
耳硬化症,音叉检查
耳硬化症,鼻咽部MRI检查
耳硬化症,听力检查法
耳硬化症,外耳道
耳硬化症,耳廓检查
耳硬化症,纯音听力计检查法
肘关节脱位,神经系统检查
肘关节脱位,四肢的骨和关节平片
肘关节脱位,骨与关节MRI检查
肘关节脱位,骨关节及软组织CT检查
肘关节脱位,肘后三角检查
肘关节脱位,肘直线检查
肢骨纹状肥大,神经系统检查
肢骨纹状肥大,四肢的骨和关节平片
肢骨纹状肥大,骨密度测定
粉碎性骨折,骨显像
撕脱骨折,CT检查
骨囊肿,免疫病理检查
骨囊肿,四肢的骨和关节平片
骨囊肿,X线碘油造影
骨囊肿,骨与关节MRI检查
骨囊肿,骨关节及软组织CT检查
髋关节脱位,四肢的骨和关节平片
髋关节脱位,关节检查
髋关节脱位,布莱恩特三角检查
髋关节脱位,特伦德伦伯格试验
髋关节脱位,托马斯试验
髋关节脱位,拳叩试验
髋关节脱位,望远镜试验
髋关节脱位,内拉通线检查
髋关节脱位,尼拉通线测量
髋关节脱位,髂胫束紧张试验
斜视,眼球运动检查
斜视,眼球和眼眶的超声检查
斜视,屈光检查
斜视,眼位检查法
斜视,单视标检查法
斜视,双眼平衡检查
传导性耳聋,电测听
传导性耳聋,听力检查
传导性耳聋,音叉检查
传导性耳聋,韦伯试验
传导性耳聋,听力图
传导性耳聋,重振试验
鸡眼,皮肤颜色
痉挛性斜颈,尿常规
痉挛性斜颈,肌电图
痉挛性斜颈,四肢的骨和关节平片
前列腺结石,直肠指检
前列腺结石,膀胱镜
前列腺结石,膀胱造影
前列腺结石,前列腺B超检查
前列腺结石,前列腺液中淀粉样体
前列腺结石,淀粉样体
足外翻,足轴线偏移
足外翻,骨骼触诊
足外翻,跟轴线测量
足外翻,足长轴与两踝连线的测量
足外翻,骨骼叩诊
足外翻,骨骼听诊
脊髓半切综合征,颈部MRI检查
锥体外系损害,脑多普勒超声（TCD）
锥体外系损害,深反射检查
锥体外系损害,浅反射检查
锥体外系损害,提睾反射
锥体外系损害,肛门反射
锥体外系损害,霍夫曼征
锥体外系损害,冈达征
锥体外系损害,查多克征
锥体外系损害,戈登征
锥体外系损害,不随意运动检查
书写痉挛,肌电图
书写痉挛,血液生化六项检查
书写痉挛,颅脑CT检查
书写痉挛,血液电解质检查
书写痉挛,颅脑MRI检查
脊髓性肌萎缩,副神经检查
脊髓性肌萎缩,震动觉
棘突压痛,脊柱MRI检查
棘突压痛,脊柱检查
棘突压痛,脊柱触诊
棘突压痛,脊柱弯曲度
指节垫,四肢的骨和关节平片
发育性骨盆异常,盆腔CT检查
发育性骨盆异常,骨盆倾斜试验
病理性神经损伤,神经系统检查
病理性神经损伤,迷走神经检查
病理性神经损伤,自主神经功能检查
肘管综合征,肌电图
肘管综合征,网球肘试验
肘管综合征,自主神经功能检查
气压伤,钼靶X线检查
气压伤,耳镜检查法
气压伤,电测听
气压伤,听力检查
鼻中隔穿孔,前鼻镜检查
鼻中隔穿孔,耳鼻咽喉CT检查
鼻中隔穿孔,鼻部功能检查
头皮血肿,颅脑CT检查
头皮血肿,血液检查
头皮血肿,头颅平片
头皮撕脱伤,颅脑CT检查
烫伤,血常规
烫伤,血液电解质检查
丹毒,血常规
丹毒,涂片
丹毒,免疫病理检查
丹毒,马尿酸钠水解试验
丹毒,皮疹
丹毒,抗溶血性链球菌“O”试验
丹毒,细胞组织化学染色
丹毒,双链酶试验
淀粉样变性,免疫电泳
淀粉样变性,浆细胞
淀粉样变性,涂片
淀粉样变性,刚果红试验
甲状腺结节,钼靶X线检查
甲状腺结节,甲状腺B型超声检查
甲状腺结节,外科检查
甲状腺结节,甲状腺显像
甲状腺结节,游离甲状腺素（FT4）
甲状腺结节,血浆促甲状腺激素释放激素(TRH)
绝经,脱落细胞检查
绝经,妇科超声检查
绝经,骨密度测定
绝经,性激素六项检查
子痫,妇科超声检查
子痫,尿β-羟丁酸
子痫,胎盘生乳素
子痫,雌三醇
子痫,尿微量清蛋白
子痫,尿微量清蛋白（mA1B）
子痫,尿肌酐
子痫,妊娠相关血浆蛋白A
视网膜脱离,眼底检查
视网膜脱离,裂隙灯
外阴痛,血常规
外阴痛,尿常规
外阴痛,便常规
外阴痛,免疫病理检查
外阴痛,阴道分泌物检查
外阴溃疡,脱落细胞检查
外阴溃疡,涂片
外阴溃疡,免疫病理检查
外阴溃疡,脑脊液梅毒血清补体结合反应
月经量少,催乳素(PRL)
月经量少,子宫输卵管造影
月经量少,宫腔镜
月经量少,黄体生成素
月经量少,黄体酮试验
阴道横隔,妇科超声检查
阴道横隔,妇科检查
先天性无阴道,腹部CT
先天性无阴道,腹部平片
先天性无阴道,腹部MRI检查
先天性无阴道,妇科超声检查
先天性无阴道,肛腹诊
慢性盆腔疼痛,腹部平片
慢性盆腔疼痛,内镜检查
慢性盆腔疼痛,腹腔镜
慢性盆腔疼痛,肿瘤标志物检测
慢性盆腔疼痛,静脉肾盂造影（IVP）
慢性盆腔疼痛,阴道分泌物检查
慢性盆腔疼痛,经阴道超声
急性宫颈炎,酶联免疫吸附试验
急性宫颈炎,妇科超声检查
急性宫颈炎,妇科检查
急性宫颈炎,阴道分泌物清洁度
性交疼痛,超声内镜检查
性交疼痛,促甲状腺激素
性交疼痛,雌激素
原发性痛经,血常规
原发性痛经,尿常规
原发性痛经,便常规
原发性痛经,腹腔镜
原发性痛经,子宫输卵管造影
原发性痛经,阴道分泌物检查
原发性痛经,妇科检查
原发性痛经,宫腔镜
原发性痛经,性激素六项检查
输卵管粘连,妇科超声检查
输卵管粘连,输卵管镜
输卵管粘连,宫腔镜
输卵管粘连,输卵管通畅检查
输卵管粘连,输卵管通液检查
输卵管粘连,输卵管通气试验
卵巢囊肿,腹腔穿刺
卵巢囊肿,剖腹探查
卵巢囊肿,子宫输卵管造影
卵巢囊肿,尺压试验
卵巢囊肿,子宫与附件肿块
卵巢囊肿,子宫及附件检查
卵巢囊肿,生育镜
卵泡囊肿,肿瘤标志物检测
外阴瘙痒,血常规
外阴瘙痒,尿常规
外阴瘙痒,药敏试验
外阴瘙痒,妇科检查
子宫内膜异位,造影检查
子宫内膜异位,子宫输卵管造影
月经不调,妇科超声检查
月经不调,卵巢功能检查
月经不调,阴道分泌物涂片检查
月经不调,妇科常规检查
月经不调,刮宫检查
月经不调,宫颈刮片（TCT）
胎儿窘迫,心电图
胎儿窘迫,羊膜镜检查
胎儿窘迫,生长激素
胎儿窘迫,羊水甲胎蛋白测定（AFP）
胎儿窘迫,羊水颜色
胎儿窘迫,胎儿镜
胎儿窘迫,胎儿镜检查
胎儿窘迫,宫缩应激试验
胎儿窘迫,缩宫素激惹试验
胎膜早破,酶联免疫吸附试验
胎膜早破,胰岛素
胎膜早破,羊水量
胎膜早破,羊水生化检查
胎膜早破,妇科超声检查
胎膜早破,阴道分泌物检查
胎膜早破,系统胎儿超声检查
低颅压综合征,血常规
低颅压综合征,胸部平片
低颅压综合征,尿常规
低颅压综合征,心电图
低颅压综合征,颅脑CT检查
低颅压综合征,颅脑MRI检查
低颅压综合征,全身体检
脑血管痉挛,颅脑CT检查
脑血管痉挛,颅脑超声检查
脑血管痉挛,颅脑MRI检查
脑血管痉挛,脑脊液内皮素
脑血管痉挛,舌下神经检查
品行障碍,颅脑CT检查
品行障碍,颅脑MRI检查
抽动障碍,CT检查
抽动障碍,神经系统检查
抽动障碍,脑神经检查
孤独症,神经系统检查
孤独症,脑电图检查
孤独症,触觉
孤独症,痛觉
遗传性肥胖,胰岛素
遗传性肥胖,体位
遗传性肥胖,克托莱指数
遗传性肥胖,体重指数
遗传性肥胖,高密度脂蛋白胆固醇
牙列拥挤,口腔X光片检查
先天性无虹膜,眼底荧光血管造影
先天性无虹膜,眼底检查
先天性无虹膜,眼底微血管检查
先天性无虹膜,视力
近视,视力
近视,对数视力表
近视,双色法试验
霰粒肿,眼球和眼眶的超声检查
霰粒肿,眼球及眼眶检查法
眼睑闭合不全,眼科检查
睑外翻,视力
睑外翻,眼球及眼眶检查法
睑外翻,结膜的检查
视网膜动脉阻塞,造影检查
视网膜动脉阻塞,血管造影
视网膜动脉阻塞,视力
视网膜动脉阻塞,视野检查
会厌炎,血液检查
会厌炎,免疫病理检查
会厌炎,内镜检查
会厌炎,细胞组织化学染色
会厌炎,血涂片
增殖体肥大,血常规
增殖体肥大,耳鼻咽喉CT检查
神经性耳鸣,神经系统检查
神经性耳鸣,耳蜗电图
咽异感症,食道X线钡餐检查
口臭,口腔内窥镜
口臭,五官MRI检查
化脓性腮腺炎,小白鼠毒力试验
化脓性腮腺炎,大生化检查
化脓性腮腺炎,体温测量
化脓性腮腺炎,涂片
化脓性腮腺炎,免疫病理检查
化脓性腮腺炎,细胞组织化学染色
副耳,骨骼视诊
药物中毒,血常规
药物中毒,尿常规
药物中毒,神经系统检查
药物中毒,心电图
扁平苔癣,皮肤涂片显微镜检查
扁平苔癣,口腔内窥镜
唇腭裂,头面部触诊
颌骨囊肿,颌面五官CT检查
颌骨囊肿,颌面部检查
口腔黏膜白斑,浆细胞
口腔黏膜白斑,涂片
口腔黏膜白斑,皮损
牙列稀疏,口腔内窥镜
牙列稀疏,口腔X光片检查
性欲减退,阴茎血流指数
输精管堵塞,输精管造影
输精管堵塞,精子数
输精管堵塞,睾丸活检
输精管堵塞,精浆α-葡萄糖苷酶
性欲亢进,CT检查
性欲亢进,男性生殖内分泌检查
尿道下裂,膀胱镜
尿道下裂,静脉尿路造影
尿道下裂,尿路平片
尿道下裂,膀胱造影
尿道下裂,染色体
疥疮,皮损
疥疮,皮疹
疥疮,疥螨检查
斑秃,涂片
斑秃,免疫病理检查
颅骨骨折,颅脑CT检查
颅骨骨折,颅脑MRI检查
颅骨骨折,脑池显象
颅骨骨折,颅骨透照试验
偏执状态,神经系统检查
抗-HCVAg阳性,血液检查
抗-HCVAg阳性,血清乳酸脱氢酶
抗-HCVAg阳性,凝血酶原时间（PT）
抗-HCVAg阳性,血清碱性磷酸酶
抗-HCVAg阳性,血氨
肝内胆管结石,胆道造影
肝内胆管结石,胆道镜检查
肝内胆管结石,肝脏超声检查
肝内胆管结石,肝、胆、脾CT检查
晒伤,皮肤颜色
晒伤,皮疹
晒伤,皮肤病的物理检查
硬斑,血常规
硬斑,尿常规
硬斑,心电图
硬斑,食道X线钡餐检查
硬斑,抗核抗体（ANA）
类癌综合征,尿液分析
类癌综合征,血管造影
类癌综合征,钙激发试验
类癌综合征,全血细胞计数
类癌综合征,五肽胃泌素胃液分析
类癌综合征,基础胃液分泌量/高峰胃液分泌量
结节性硬化,皮肤颜色
结节性硬化,皮肤涂片显微镜检查
脂肪瘤,胸部B超
脂肪瘤,血管造影
细菌性心内膜炎,心电图
细菌性心内膜炎,血液检查
细菌性心内膜炎,动态心电图（Holter监测）
氨基酸尿症,脑电图检查
氨基酸尿症,静脉尿路造影
鲜红斑痣,皮肤颜色
鲜红斑痣,皮肤涂片显微镜检查
鲜红斑痣,皮肤病的物理检查
鲜红斑痣,皮肤弹性检查
鲜红斑痣,皮肤划痕试验
黏膜白斑,涂片
黏膜白斑,皮损
黏膜白斑,皮疹
纵隔囊肿,血常规
纵隔囊肿,CT检查
纵隔囊肿,造影检查
纵隔囊肿,食管造影
纵隔囊肿,食管钡餐透视
纵隔囊肿,胃钡餐造影
睑内翻,角膜荧光素染色
多形红斑样皮疹,血乳酸
传导性耳鸣,神经系统检查
传导性耳鸣,耳蜗电图
胃痉挛,胃肠道疾病的超声检查
胃痉挛,胃肠道CT检查
胃痉挛,胃肠道功能动力学检查
咽喉炎,血常规
咽喉炎,耳鼻咽喉CT检查
拇外翻,X线碘油造影
拇外翻,足畸形检查
拇外翻,拇指对掌试验
拇外翻,拇外翻检测
中暑,胸部CT检查
中暑,尿常规
中暑,肾功能检查
中暑,血液电解质检查
中暑,心血管造影
先天性少白头,头皮检查
血管性痴呆,神经系统检查
血管性痴呆,脑电图检查
血管性痴呆,心电图
血管性痴呆,一氧化碳
血管性痴呆,颅脑CT检查
血管性痴呆,基础代谢
血管性痴呆,颅脑MRI检查
维生素D中毒,四肢的骨和关节平片
维生素D中毒,维生素D
维生素D中毒,脂溶性维生素
维生素D中毒,维生素D（VitD）
维生素D中毒,粪便磷酸盐
维生素D中毒,粪钙
系统性血管炎,胸部透视
系统性血管炎,心电图
系统性血管炎,抗内皮细胞抗体
系统性血管炎,血管造影
系统性血管炎,抗中性粒细胞胞质抗体
延髓性麻痹,血常规
延髓性麻痹,尿常规
延髓性麻痹,脑电图检查
延髓性麻痹,颅脑CT检查
延髓性麻痹,血液电解质检查
延髓性麻痹,颅脑MRI检查
延髓性麻痹,舌咽神经检查
性早熟,颅脑CT检查
性早熟,尿17-酮类固醇
性早熟,颅脑MRI检查
性早熟,黄体生成素（LH）
性早熟,LHRH试验
性早熟,颅骨透照试验
性早熟,黄体生成素
性早熟,唾液睾酮
性早熟,血浆17-羟孕酮
小儿湿疹,皮肤病的物理检查
先兆流产,妇科超声检查
先兆流产,人绒毛膜促性腺激素
先兆流产,人绒毛膜促性腺激素（HCG）
先兆流产,胎盘生乳素
先兆流产,产科检查
先兆流产,IgG抗B-效价测定
先兆流产,巴氏(Pap) 阴道细胞涂片检查
先兆流产,催产素
先兆流产,催产素激惹试验
足癣,皮损
足癣,真菌检查
肺动静脉瘘,造影检查
肺动静脉瘘,血氧饱和度
肺动静脉瘘,多普勒超声心动图
肺动静脉瘘,心血管造影
肺动静脉瘘,动静脉瘘定位试验
膀胱结石,尿常规
膀胱结石,膀胱镜
膀胱结石,静脉尿路造影
膀胱结石,尿路平片
膀胱结石,膀胱触诊
膀胱结石,尿隐血（BLD）
直肠脱垂,尿常规
直肠脱垂,便常规
直肠脱垂,肠镜
直肠脱垂,直肠指检
直肠脱垂,肛门视诊
直肠脱垂,食道X线钡餐检查
倒睫,眼科检查
倒睫,裂隙灯
神经性耳聋,神经系统检查
神经性耳聋,耳镜检查法
神经性耳聋,耳蜗电图
神经性耳聋,听力检查法
神经性耳聋,重振试验
神经性耳聋,施瓦巴赫试验
神经性耳聋,镫骨活动试验
风湿性血管炎,血常规
风湿性血管炎,尿常规
风湿性血管炎,风湿病化验检查项目
手足皲裂,皮损
糙皮病样皮疹,皮肤颜色
糙皮病样皮疹,皮肤试验
糙皮病样皮疹,皮肤真菌镜检
新生儿呕血和便血,血常规
新生儿呕血和便血,造影检查
新生儿呕血和便血,便常规
新生儿呕血和便血,血管造影
新生儿呕血和便血,凝血时间
新生儿呕血和便血,腹部平片
新生儿呕血和便血,胃镜
新生儿呕血和便血,直肠镜检查
小儿便秘,腹部平片
小儿便秘,纤维结肠镜检查
小儿便秘,内镜检查
小儿便秘,胃肠道疾病的超声检查
小儿便秘,胃肠道功能动力学检查
完全流产,血常规
完全流产,妇科超声检查
完全流产,IgG抗B-效价测定
完全流产,IgG抗A-效价测定
完全流产,封闭抗体检查
重症肌无力,神经系统检查
重症肌无力,肌电图
重症肌无力,肌红蛋白
重症肌无力,抗乙酸胆碱受体抗体（anti-AchR）
重症肌无力,神经系统核医学检查
重症肌无力,新斯的明试验
重症肌无力,疲劳试验
重症肌无力,抗乙酰胆碱受体抗体（AchR-Ab）
重症肌无力,抗骨骼肌抗体（ASA）
肺动脉闭锁,胸部CT检查
肺动脉闭锁,胸部平片
肺动脉闭锁,心电图
肺动脉闭锁,多普勒超声心动图
肺动脉闭锁,核磁共振成像(MRI)
肺动脉闭锁,心血管造影
冲动型人格障碍,颅脑CT检查
冲动型人格障碍,颅脑MRI检查
表演型人格障碍,颅脑CT检查
表演型人格障碍,颅脑MRI检查
丧偶后适应性障碍,颅脑CT检查
丧偶后适应性障碍,颅脑MRI检查
急性呼吸窘迫综合征,胸部CT检查
急性呼吸窘迫综合征,肺泡气-动脉血氧分压差
急性呼吸窘迫综合征,肺毛细血管楔压
急性呼吸窘迫综合征,胸部平片
急性呼吸窘迫综合征,肺顺应性(C)
疑病症,神经系统检查
疑病症,颅脑CT检查
